Timestamp,Frame,Total_Fish,Status
15:54:41,0,1,TRACKING
15:54:41,0,2,TRACKING
15:54:46,8,3,TRACKING
15:54:47,9,4,TRACKING
15:54:48,12,5,TRACKING
15:54:49,13,6,TRACKING
15:54:52,17,7,TRACKING
15:54:52,18,8,TRACKING
15:54:57,26,9,TRACKING
15:55:04,36,10,TRACKING
15:55:04,37,11,TRACKING
15:55:05,38,12,TRACKING
15:55:08,42,13,TRACKING
